index,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
8431,Angel,Karr,F,773,629-8582,CLAREMONT,IL,62421,M,Y,95000,3.0,0,4000,2000
8433,Angel,Sulzmann,F,848,498-1488,EAST ORANGE,NJ,7019,S,N,20000,1.4,1000,0,0
8434,Angel,Newson,F,785,702-9132,CAMBRIDGE,KS,67023,M,Y,100000,6.45,0,4500,2250
8435,Angel,Calbrix,F,940,208-5114,FORT WORTH,TX,76131,S,Y,10000,0.0,0,0,0
8436,Angela,Sloope,M,260,806-1222,HUDSON,IN,46747,S,N,55000,3.4,1000,0,0
8437,Angela,Huckenbeck,M,860,748-1875,ROXBURY,CT,6783,S,Y,25000,5.0,12750,0,0
8438,Angela,Corsini,M,912,123-2331,ATLANTA,GA,30310,S,N,95000,6.0,2700,0,0
8439,Angela,Maelbrancke,M,912,815-4998,BOX SPRINGS,GA,31801,S,Y,65000,6.0,2700,0,3000
8440,Angela,Sabadini,M,316,582-4777,ELBING,KS,67041,S,N,90000,6.45,2250,0,0
8442,Angela,Osoba,M,304,845-4328,FALLING WATERS,WV,25419,M,Y,30000,4.4,0,4000,2000
8444,Angela,Gupte,M,303,628-1126,BRIGHTON,CO,80603,M,N,5000,4.63,0,0,0
8445,Angela,Aylett,M,201,863-5101,BELLMAWR,NJ,8031,M,Y,65000,2.1096876,0,2000,1500
8446,Angela,Ramiller,M,208,197-3050,MIDVALE,ID,83645,S,Y,100000,7.8,3300,0,3300
8448,Angela,Chihara,M,563,165-6211,WOODWARD,IA,50276,M,N,65000,8.98,0,80,0
8450,Angela,Delgano,M,360,963-9590,STEPTOE,WA,99174,S,N,100000,0.0,0,0,0
8451,Angela,Lehoczky,M,701,393-1408,AMBROSE,ND,58833,S,Y,95000,2.8569736,3300,0,3300
8454,Angela,Grit,M,878,581-1783,MC KNIGHTSTOWN,PA,17343,S,Y,75000,3.07,0,0,0
8455,Angelo,Mateescu,M,505,506-2898,ALBUQUERQUE,NM,87103,S,Y,85000,5.3,3300,0,3300
8457,Angelo,Mussard,M,203,220-5137,GEORGETOWN,CT,6829,M,N,85000,5.0,0,24500,0
8463,Angelo,VanScheik,M,702,782-7554,HENDERSON,NV,89052,S,N,95000,0.0,0,0,0
8464,Angelo,Dimakopoulos,M,214,502-6802,SAN ANGELO,TX,76903,M,Y,35000,0.0,0,0,0
8466,Angelo,Bauknecht,M,479,102-8580,PARIS,AR,72855,M,Y,25000,6.16338,0,40,20
8468,Angelo,Fortenbach,M,502,743-8173,HEBRON,KY,41048,M,N,80000,6.0,0,40,0
8471,Angelo,Weatherly,M,702,193-9969,LAS VEGAS,NV,89106,M,Y,80000,0.0,0,0,0
8475,Angelo,Porenta,M,317,170-4846,INDIANAPOLIS,IN,46283,M,Y,10000,3.4,0,2000,1000
8477,Angelos,Pines,M,318,485-8550,BRAITHWAITE,LA,70040,S,N,95000,6.0,4500,0,0
8478,Angelos,Brenting,M,252,191-2264,ARDEN,NC,28704,M,Y,90000,7.6206293,0,6600,3300
8479,Angelos,Whiting,M,419,502-1999,PLEASANTVILLE,OH,43148,M,Y,65000,2.7036924,0,2600,1300
8480,Angelos,Curless,M,541,237-6185,SENECA,OR,97873,M,N,5000,7.4102564,0,318,0
8482,Angelos,Tasiemski,M,608,277-6687,GREENLEAF,WI,54126,M,N,5000,4.6,0,1400,0
8483,Angelos,Trommer,M,304,277-1506,CLARKSBURG,WV,26302,S,N,90000,6.5,2000,0,0
8486,Angelos,Larin,M,864,350-9529,GREENVILLE,SC,29603,S,N,90000,7.0,3300,0,0
8488,Angelos,Dippoldsmann,M,832,272-2810,TYLER,TX,75703,S,N,65000,0.0,0,0,0
8489,Angelos,Broom,M,601,143-9797,SCOOBA,MS,39358,M,N,80000,5.0,0,12000,0
8491,Angelos,Aumann,M,808,979-9280,SCHOFIELD BARRACKS,HI,96857,S,N,40000,8.25,1040,0,0
8492,Angelos,Kitai,M,907,374-2702,AKIACHAK,AK,99551,S,N,75000,0.0,0,0,0
8493,Angelos,Radovic,M,878,531-2654,ALLENTOWN,PA,18103,M,N,25000,3.07,0,0,0
8494,Angi,Brodnik,F,402,106-8237,COLUMBUS,NE,68601,M,N,40000,6.84,0,206,0
8495,Angi,Dervin,F,351,937-3221,ANDOVER,MA,5501,S,N,55000,5.3,3575,0,0
8497,Angi,Martyna,F,701,159-3590,JAMESTOWN,ND,58401,M,N,40000,2.2194002,0,6600,0
8500,Angi,Kamakoti,F,870,455-6897,MARKED TREE,AR,72365,M,Y,50000,7.0,0,40,20
8504,Angi,Kurakake,F,567,432-7303,DAYTON,OH,45401,M,Y,45000,2.039795,0,2600,1300
8505,Angi,Eldridge,F,856,102-6330,PORT READING,NJ,7064,M,N,20000,1.4,0,2000,0
8506,Angi,Lehoczky,F,907,546-3468,KOTZEBUE,AK,99752,S,Y,40000,0.0,0,0,0
8509,Angi,Merzliakova,F,931,693-6626,GERMANTOWN,TN,38183,S,N,20000,0.0,0,0,0
8511,Angi,Deb,F,916,376-1698,ALTA,CA,95701,S,N,5000,1.0,87,0,0
8512,Angi,Padegs,F,417,799-6781,KANSAS CITY,MO,64117,M,N,75000,6.0,0,4200,0
8513,Angi,Gibbens,F,769,353-8424,SHANNON,MS,38868,S,N,85000,5.0,6000,0,0
8515,Angi,Uckan,F,971,337-8790,WOODBURN,OR,97071,M,N,70000,9.0,0,318,0
8516,Angkul,Alfonsin,M,641,645-6995,DES MOINES,IA,50394,S,Y,50000,7.8829904,40,0,40
8522,Angkul,Ullmer,M,207,444-4470,ISLAND FALLS,ME,4747,M,N,15000,6.9580293,0,5700,0
8529,Angkul,With,M,435,590-1724,SALT LAKE CITY,UT,84136,S,N,35000,7.0,2475,0,0
8530,Angkul,Bencivenga,M,518,569-9283,EAST JEWETT,NY,12424,M,N,45000,4.2143292,0,0,0
8531,Angkul,Leece,M,850,827-2909,FORT PIERCE,FL,34982,S,N,25000,0.0,0,0,0
8532,Angkul,Trzewik,M,202,540-7463,WASHINGTON,DC,20220,S,Y,90000,9.0,1370,0,1370
8537,Angotti,Trivett,M,636,542-3360,JEFFERSON CITY,MO,65105,S,Y,85000,6.0,2100,0,1200
8538,Angotti,Brotman,M,701,823-9279,GRACE CITY,ND,58445,M,Y,55000,2.3932838,0,6600,3300
8541,Angotti,Janusz,M,615,670-7055,WHITES CREEK,TN,37189,M,N,60000,0.0,0,0,0
8542,Angotti,Spehner,M,316,755-7904,WICHITA,KS,67276,M,N,30000,6.45,0,4500,0
8543,Angotti,Cesarini,M,603,129-9320,EAST CANDIA,NH,3040,S,N,45000,0.0,0,0,0
8545,Angotti,Burtschick,M,303,726-8584,DEER TRAIL,CO,80105,M,Y,5000,4.63,0,0,0
8547,Angotti,Ciotti,M,504,351-8844,LAFAYETTE,LA,70502,M,N,5000,2.0,0,9000,0
8548,Angotti,Stround,M,256,945-4897,RAMER,AL,36069,S,Y,30000,5.0,1500,0,300
8549,Angotti,Dao,M,360,789-9019,EDMONDS,WA,98026,M,N,60000,0.0,0,0,0
8553,Angotti,Bassolet,M,336,712-6969,ASH,NC,28420,M,N,55000,6.8863635,0,6600,0
8555,Angus,Tahe,M,224,259-6036,ZION,IL,60099,S,Y,30000,3.0,2000,0,2000
8557,Angus,Merzliakova,M,939,432-5706,PONCE,PR,731,S,N,5000,0.0,0,0,0
8560,Angus,Losch,M,701,125-7586,SELFRIDGE,ND,58568,S,N,95000,2.8569736,3300,0,0
8561,Angus,Jungmann,M,440,684-7115,GRAFTON,OH,44044,S,N,80000,3.2016153,1300,0,0
8566,Angus,Saoudi,M,775,438-3191,NORTH LAS VEGAS,NV,89087,M,Y,20000,0.0,0,0,0
8567,Angus,Cao,M,551,230-9340,CAPE MAY POINT,NJ,8212,S,N,30000,1.5577083,1000,0,0
8573,Angus,Crabtree,M,865,183-2047,MEMPHIS,TN,38181,S,N,65000,0.0,0,0,0
8574,Angus,Quigley,M,254,634-3542,EL PASO,TX,88577,S,Y,25000,0.0,0,0,0
8576,Angus,Klawonn,M,205,728-1860,CROPWELL,AL,35054,S,N,30000,5.0,1500,0,0
8579,Anh,Brightwell,M,641,491-5266,IOWA CITY,IA,52245,S,N,20000,3.2516527,40,0,0
8583,Anh,Kadokura,M,520,996-1228,WINDOW ROCK,AZ,86515,M,Y,85000,4.0325,0,4200,2300
8584,Anh,Ramalingam,M,605,469-1568,HAZEL,SD,57242,S,N,15000,0.0,0,0,0
8586,Anh,Steenbeek,M,541,658-3168,SENECA,OR,97873,M,N,80000,9.0,0,318,0
8587,Anh,Beounes,M,401,307-9568,FISKEVILLE,RI,2823,S,Y,85000,0.0,0,0,0
8588,Anh,Gaposchkin,M,208,488-7977,ARBON,ID,83212,M,N,40000,7.8,0,6600,0
8591,Anh,Farrell,M,920,518-8503,MILWAUKEE,WI,53214,S,N,15000,4.707031,700,0,0
8596,Aniello,Binding,F,207,564-8210,HOLDEN,ME,4429,S,Y,70000,8.5,2850,0,2850
8599,Aniello,Leguy,F,406,621-6824,HAMMOND,MT,59332,M,Y,75000,6.9,0,3800,empty
8601,Aniello,Priebe,F,940,915-8752,GOLDSBORO,TX,79519,S,N,70000,0.0,0,0,0
8602,Aniello,Tamches,F,801,672-6981,SALT LAKE CITY,UT,84138,M,Y,70000,7.0,0,4950,2475
8603,Aniello,Broch,F,314,116-9735,KANSAS CITY,MO,64155,S,N,45000,6.0,2100,0,0
8604,Aniello,Schaaf,F,260,824-7030,EVANSVILLE,IN,47714,S,N,95000,3.4,1000,0,0
8607,Aniello,Pinger,F,339,619-1015,FALMOUTH,MA,2541,M,N,15000,5.3,0,7150,0
8609,Aniello,Langetepe,F,907,355-3832,STERLING,AK,99672,S,Y,95000,0.0,0,0,0
8610,Aniello,Ardis,F,787,273-8378,PONCE,PR,731,M,N,80000,0.0,0,0,empty
8613,Aniello,Tsigas,F,802,831-6810,NORWICH,VT,5055,S,N,65000,4.298331,3300,0,0
8615,Anil,Feldmesser,F,410,989-2886,LAUREL,MD,20708,S,N,25000,4.75,2400,0,0
8616,Anil,Sagalovich,F,229,809-7243,ELLABELL,GA,31308,M,Y,90000,6.0,0,5400,3000
8617,Anil,Joobbani,F,919,526-3745,MOUNT OLIVE,NC,28365,M,N,45000,6.6765733,0,6600,0
8619,Anil,Rushforth,F,786,603-6386,BOCA RATON,FL,33481,M,N,30000,0.0,0,0,0
8620,Anil,Haining,F,513,754-5324,TUSCARAWAS,OH,44682,M,Y,40000,1.8738205,0,2600,1300
8622,Anil,Dulli,F,228,308-3928,WINONA,MS,38967,S,Y,60000,5.0,6000,0,1500
8627,Anil,Schaar,F,253,730-3451,FEDERAL WAY,WA,98003,S,Y,25000,0.0,0,0,0
8628,Anil,Boreddy,F,443,807-2656,FREDERICK,MD,21704,M,Y,95000,4.75,0,4800,2400
8629,Anil,Yuzhang,F,802,177-5905,ROXBURY,VT,5669,S,Y,95000,4.8951945,3300,0,3300
8630,Anind,Parnes,M,405,487-9145,OKLAHOMA CITY,OK,73109,S,Y,100000,6.25,1000,0,1000
8633,Anind,Wenger,M,939,799-5229,AGUAS BUENAS,PR,703,M,N,90000,0.0,0,0,0
8634,Anind,Gurrie,M,334,928-6655,CAMPBELL,AL,36727,S,N,70000,5.0,1500,0,0
8637,Anind,Gladman,M,980,240-2621,FAIRVIEW,NC,28730,M,N,65000,7.0961537,0,6600,0
8639,Anind,Kasi,M,720,486-9779,RANGELY,CO,81648,S,Y,65000,4.63,0,0,0
8640,Anind,Lutz,M,864,729-8373,RIDGEWAY,SC,29130,S,Y,60000,7.0,3300,0,3300
8641,Anind,Sugiura,M,308,208-2794,DICKENS,NE,69132,M,Y,65000,6.84,0,206,103
8643,Anind,Slavenburg,M,305,386-2607,TAMPA,FL,33682,M,N,60000,0.0,0,0,0
8644,Anind,Tripathy,M,302,416-4138,DOVER,DE,19901,S,Y,70000,5.95,110,0,110
8645,Anind,Snoeyink,M,406,158-9851,SULA,MT,59871,M,N,35000,6.9,0,3800,0
8646,Anind,Hauschild,M,505,953-5993,ROSWELL,NM,88203,M,Y,55000,5.3,0,6600,3300
8647,Anind,Bonsangue,M,808,588-8127,HONOLULU,HI,96826,S,Y,90000,8.25,1040,0,1040
8648,Anind,Riad,M,908,485-9405,STOCKHOLM,NJ,7460,M,Y,25000,1.4788542,0,2000,1500
8651,Anindo,Bittner,F,425,127-5227,AIRWAY HEIGHTS,WA,99001,S,N,45000,0.0,0,0,0
8653,Anindo,Canos,F,541,326-2620,DURKEE,OR,97905,S,N,75000,9.0,159,0,0
8654,Anindo,Kaizoji,F,317,472-7710,GARY,IN,46407,S,N,25000,3.4,1000,0,0
8656,Anindo,Kane,F,304,950-1132,CHARLESTON,WV,25336,S,Y,80000,6.5,2000,0,2000
8657,Anindo,Lokketangen,F,703,344-9833,FORT LEE,VA,23801,S,Y,40000,5.75,900,0,900
8659,Anindo,Vecchio,F,720,687-8531,COLORADO SPRINGS,CO,80947,M,Y,15000,4.63,0,0,0
8660,Anindo,Levcopoulos,F,205,376-5593,MILLERVILLE,AL,36267,S,Y,60000,5.0,1500,0,300
8661,Anindo,Rela,F,859,512-5283,LOUISVILLE,KY,40223,S,Y,10000,2.3888888,20,0,20
8662,Anindo,Muntz,F,770,260-5859,FORT VALLEY,GA,31030,M,N,70000,6.0,0,5400,0
8663,Anindo,Hylton,F,787,601-9975,CASTANER,PR,631,M,Y,55000,0.0,0,0,0
8664,Anindo,Giunchiglia,F,316,429-3222,EDGERTON,KS,66021,S,N,75000,6.45,2250,0,0
8666,Anindya,Messabih,F,302,576-6140,OCEAN VIEW,DE,19970,M,N,10000,2.540909,empty,220,empty
8667,Anindya,Agrafiotis,F,336,449-2508,TURNERSBURG,NC,28688,M,Y,40000,6.571678,0,6600,3300
8669,Anindya,Jiang,F,907,315-6713,KALTAG,AK,99748,M,Y,5000,0.0,0,0,0
8671,Anindya,Barvinok,F,208,107-2763,CALDWELL,ID,83605,S,N,40000,7.8,3300,0,0
8672,Anindya,Kain,F,607,398-1208,CHELSEA,NY,12512,S,N,65000,4.330183,0,0,0
8674,Anindya,Cappelletti,F,213,300-5288,OAKLAND,CA,94602,S,Y,30000,6.590543,87,0,272
8675,Anindya,Morrill,F,269,566-5336,SAINT CLAIR SHORES,MI,48081,M,N,90000,3.9,0,6200,0
8676,Anindya,Bratvold,F,302,532-2034,NASSAU,DE,19969,S,Y,35000,4.245455,110,0,110
8678,Anindya,Binding,F,787,985-2917,UTUADO,PR,641,S,Y,70000,0.0,0,0,0
8683,Anindya,Kamm,F,540,833-1939,RUTHVILLE,VA,23147,S,N,85000,5.75,900,0,0
8684,Anindya,Varney,F,571,619-9004,BRISTOL,VA,24205,S,Y,75000,5.75,900,0,900
8685,Anindya,Dean,F,808,804-8013,HONOLULU,HI,96824,S,N,60000,8.25,1040,0,0
8686,Anindya,Curthoys,F,904,463-5514,MIAMI,FL,33189,M,Y,65000,0.0,0,0,0
8690,Aniorte,Hanafy,M,270,320-3838,SUMMER SHADE,KY,42166,S,Y,80000,6.0,20,0,20
8691,Aniorte,Assadi,M,270,433-3564,ELIZAVILLE,KY,41037,M,Y,10000,2.3888888,0,40,20
8692,Aniorte,Hancox,M,641,895-8713,CLEMONS,IA,50051,S,Y,40000,6.339211,40,0,40
8700,Aniorte,Tetongnon,M,631,995-9421,SYRACUSE,NY,13218,S,Y,40000,4.1853657,0,0,1000
8702,Aniruddha,Wigg,M,503,680-8870,FOREST GROVE,OR,97116,S,Y,100000,9.0,159,0,159
8704,Aniruddha,Simovich,M,406,910-5245,WORDEN,MT,59088,M,Y,35000,6.9,0,3800,1900
8705,Aniruddha,Gaedke,M,769,252-6946,WALTHALL,MS,39771,M,Y,40000,5.0,0,12000,1500
8708,Aniruddha,Plesniewicz,M,623,959-8650,LAVEEN,AZ,85339,S,Y,20000,3.0249999,2100,0,2300
8711,Aniruddha,Gohring,M,319,203-9375,HAMILTON,IA,50116,S,Y,75000,8.98,40,0,40
8713,Aniruddha,Thimbleby,M,563,966-7493,DOON,IA,51235,M,N,50000,7.8829904,0,80,0
8714,Aniruddha,Brodley,M,307,870-5401,MIDWEST,WY,82643,M,N,70000,0.0,0,0,0
8715,Aniruddha,Weatherly,M,802,866-6686,SOUTH POMFRET,VT,5067,S,Y,85000,4.69624,3300,0,3300
8716,Anirudh,Oehlmann,M,910,596-9721,RUTHERFORD COLLEGE,NC,28671,M,N,90000,7.6206293,0,6600,0
8717,Anirudh,Gallivan,M,831,699-7646,THREE RIVERS,CA,93271,S,N,10000,1.869,87,0,0
8723,Anirudh,Ornburn,M,410,898-1266,WORTON,MD,21678,S,N,85000,4.75,2400,0,0
8725,Anirudh,Sauers,M,617,341-6972,JAMAICA PLAIN,MA,2130,M,N,20000,5.3,0,7150,0
8726,Anirudh,Simone,M,787,494-4711,BAJADERO,PR,616,M,N,70000,0.0,0,0,0
8727,Anirudh,Dinkloh,M,402,252-9745,BELLWOOD,NE,68624,M,N,10000,3.9097095,0,206,0
8728,Anirudh,Kantner,M,864,834-6304,WAGENER,SC,29164,M,Y,70000,7.0,0,6600,3300
8731,Anirudh,Bhanu,M,732,908-2948,PRINCETON,NJ,8542,S,Y,5000,1.4,1000,0,1500
8733,Anirvan,Ropelewski,M,727,541-3853,BEVERLY HILLS,FL,34464,S,Y,30000,0.0,0,0,0
8734,Anirvan,Carre,M,304,760-7669,FORT ASHBY,WV,26719,S,N,25000,4.05,2000,0,0
8735,Anirvan,Covvey,M,303,497-6270,ARVADA,CO,80005,S,N,70000,4.63,0,0,0
8737,Anirvan,Cassell,M,202,444-5244,WASHINGTON,DC,20410,M,N,65000,9.0,0,2740,0
8738,Anirvan,Schurmann,M,906,810-8697,ALMA,MI,48802,M,N,75000,3.9,0,6200,0
8742,Anirvan,Wilmont,M,612,442-4509,ALMELUND,MN,55002,S,N,100000,7.85,3300,0,0
8744,Anirvan,Simha,M,907,713-3404,KIANA,AK,99749,S,Y,10000,0.0,0,0,0
8745,Anirvan,Zurfluh,M,769,659-2021,SUMRALL,MS,39482,S,N,65000,5.0,6000,0,0
8746,Anirvan,Blakeman,M,802,705-2572,POST MILLS,VT,5058,S,Y,80000,4.5967627,3300,0,3300
8748,Anirvan,Babin,M,787,980-7892,CAGUAS,PR,726,M,Y,10000,0.0,0,0,0
8752,Anirvan,Lofgren,M,203,843-6370,STORRS MANSFIELD,CT,6268,M,Y,65000,5.0,0,24500,0
8755,Anirvan,Greefhorst,M,435,300-7618,SALT LAKE CITY,UT,84101,M,Y,95000,7.0,0,4950,2475
8756,Anirvan,Wattum,M,630,341-7312,SMITHSHIRE,IL,61478,M,N,85000,3.0,0,4000,0
8757,Anirvan,Dachille,M,608,647-3020,ROBERTS,WI,54023,M,Y,40000,5.1414094,0,1400,400
8758,Anirvan,Salowe,M,662,713-8999,HOLCOMB,MS,38940,M,Y,95000,5.0,0,12000,1500
8759,Anirvan,Koshiba,M,401,631-6413,NORTH SMITHFIELD,RI,2896,M,Y,90000,0.0,0,g0,0
8760,Anish,Matsuyama,F,802,231-1416,SOUTH STRAFFORD,VT,5070,M,Y,70000,4.397808,0,6600,3300
8764,Anish,Boffa,F,701,202-1072,TURTLE LAKE,ND,58575,S,Y,85000,2.7410512,3300,0,3300
8769,Anish,Pekkanen,F,662,407-4008,WALLS,MS,38680,S,Y,80000,5.0,6000,0,1500
8770,Anish,Gonzalez,F,401,921-4385,FISKEVILLE,RI,2823,S,N,65000,0.0,0,0,0
8772,Anish,Nivat,F,218,400-7178,MOORHEAD,MN,56562,S,N,25000,5.5895944,3300,0,0
8774,Anish,Schaap,F,980,870-5284,RICHLANDS,NC,28574,M,Y,40000,6.571678,0,6600,3300
8777,Anish,Lucky,F,605,578-6681,TURTON,SD,57477,M,N,50000,0.0,0,0,0
8779,Anish,Pagter,F,703,381-1305,DOSWELL,VA,23047,S,Y,45000,5.75,900,0,900
8780,Anish,Zhongxiu,F,602,131-1204,FORT HUACHUCA,AZ,85613,M,Y,5000,2.87,0,4200,2300
8781,Anish,Cartier,F,206,292-3786,SPOKANE,WA,99215,M,N,95000,0.0,0,0,0
8782,Anish,Kinsley,F,787,710-2994,PONCE,PR,734,M,Y,80000,0.0,0,0,0
8785,Anish,Reith,F,401,470-7170,JOHNSTON,RI,2919,S,Y,75000,0.0,0,0,0
8786,Anisoara,Garrett,F,712,415-6798,JOLLEY,IA,50551,S,Y,30000,4.795432,40,0,40
8789,Anisoara,Pepe,F,641,317-6070,PERRY,IA,50220,M,N,55000,8.65488,0,80,0
8793,Anisoara,Orlowski,F,701,541-9101,EDINBURG,ND,58227,S,Y,20000,2.1,3300,0,3300
8794,Anisoara,Katalagarianos,F,636,765-7594,CLUBB,MO,63934,S,N,10000,6.0,2100,0,0
8798,Anisoara,Koorland,F,304,725-8703,PETROLEUM,WV,26161,M,N,15000,3.35,0,4000,0
8799,Anisoara,McDermott,F,702,434-6770,LAS VEGAS,NV,89154,S,Y,65000,0.0,0,0,0
8800,Anisoara,Joobbani,F,623,388-1909,PARKS,AZ,86018,S,N,50000,3.49,2100,0,0
8802,Anisoara,Rahm,F,530,965-5697,HOLLISTER,CA,95023,S,N,5000,1.0,87,0,0
8806,Anisoara,Rohrbach,F,305,866-5190,BARTOW,FL,33830,S,N,95000,0.0,0,0,0
8809,Anisoara,Magalhaes,F,251,112-5197,MONTGOMERY,AL,36112,M,Y,35000,5.0,0,3000,300
8813,Anita,Wender,F,808,865-6596,KAPAA,HI,96746,S,N,50000,8.25,1040,0,0
8815,Anita,Mossack,F,623,971-1213,PHOENIX,AZ,85030,M,N,30000,3.1799998,0,4200,0
8816,Anita,Schmedding,F,307,903-6780,ARAPAHOE,WY,82510,M,N,20000,0.0,0,0,0
8818,Anita,Schnelling,F,989,498-8179,EAST LANSING,MI,48824,S,Y,95000,3.9,3100,0,3100
8819,Anita,Sutherland,F,567,108-8925,UNION CITY,OH,45390,M,N,50000,2.2057693,0,2600,0
8824,Anita,Kirkman,F,219,456-7049,ROSEDALE,IN,47874,S,N,80000,3.4,1000,0,0
8827,Anita,Ewards,F,769,294-2489,EUPORA,MS,39744,S,Y,25000,5.0,6000,0,1500
8830,Anja,Jolfaei,F,715,359-1081,MINONG,WI,54859,S,N,100000,6.183918,700,0,0
8831,Anja,Korgen,F,928,572-8557,BOWIE,AZ,85605,M,Y,75000,3.8775,0,4200,2300
8832,Anja,Hechler,F,252,452-4572,MIDWAY PARK,NC,28544,S,Y,90000,7.6206293,3300,0,3300
8834,Anja,Hancart,F,305,454-7727,MIAMI,FL,33153,M,N,10000,0.0,0,0,0
8835,Anja,Hirowatar,F,406,255-7899,RONAN,MT,59864,S,Y,20000,6.9,1900,0,1900
8836,Anja,Buchinger,F,812,394-5810,ANDERSON,IN,46017,M,N,85000,3.4,0,2000,0
8840,Anja,Whitelock,F,260,779-4970,RICHMOND,IN,47374,M,Y,45000,3.4,0,2000,1000
8845,Anja,Cardiff,F,985,910-5363,LAKE PROVIDENCE,LA,71254,S,Y,55000,6.0,4500,0,1000
8846,Anja,Verruijt,F,505,842-4599,GLENWOOD,NM,88039,S,Y,50000,5.3,3300,0,3300
8847,Anja,Ludovice,F,203,229-2891,OLD MYSTIC,CT,6372,S,Y,65000,5.0,12750,0,0
8849,Anjaneyulu,Vainstein,M,208,160-8333,BOISE,ID,83726,M,N,70000,7.8,0,6600,0
8852,Anjaneyulu,Kogge,M,985,895-3091,BELMONT,LA,71406,S,N,35000,6.0,4500,0,0
8855,Anjaneyulu,Urbain,M,307,247-2282,FOUR CORNERS,WY,82715,S,Y,5000,0.0,0,0,0
8856,Anjaneyulu,Globig,M,318,317-6947,CLAYTON,LA,71326,M,N,55000,6.0,0,9000,0
8857,Anjaneyulu,Uhrik,M,321,126-9000,TAMPA,FL,33606,S,Y,35000,0.0,0,0,0
8861,Anjaneyulu,Rovida,M,781,361-6947,NORTH AMHERST,MA,1059,S,N,90000,5.3,3575,0,0
8864,Anjaneyulu,Zwicker,M,787,328-3937,SAN JUAN,PR,921,S,Y,60000,0.0,0,0,0
8865,Anjaneyulu,Wojdyllo,M,503,891-5231,empty,OR,97144,S,Y,35000,9.0,159,0,159
8866,Anjaneyulu,Neuwirth,M,480,106-2773,empty,AZ,85123,M,Y,60000,3.645,0,4200,2300
8867,Anjaneyulu,Lauchli,M,818,447-9412,PALMDALE,CA,93552,M,Y,45000,9.3,0,174,272
8869,Anke,Ehrhart,F,225,746-7452,BRUSLY,LA,70719,M,Y,80000,6.0,0,9000,1000
8870,Anke,Schade,F,703,328-5512,MERRIFIELD,VA,22116,S,Y,20000,5.75,900,0,900
8871,Anke,Keustermans,F,405,903-7485,ELK CITY,OK,73644,S,N,50000,6.25,1000,0,0
8874,Anke,Akaboshi,F,413,448-5990,TYNGSBORO,MA,1879,S,Y,30000,5.3,3575,0,1000
8876,Anke,Bryan,F,919,195-4984,SANFORD,NC,27330,M,Y,85000,7.515734,0,6600,3300
8882,Anke,Fidelak,F,806,543-7951,FORT WORTH,TX,76105,S,N,45000,0.0,0,0,0
8883,Anke,Terwijn,F,505,806-8100,SOCORRO,NM,87801,S,N,10000,3.2428572,3300,0,0
8884,Anke,Stoklosa,F,304,536-6806,MOUNT HOPE,WV,25880,M,N,65000,6.5,0,4000,0
8888,Anker,Riddall,M,407,269-9396,LONGWOOD,FL,32779,S,N,30000,0.0,0,0,0
8889,Anker,Buehler,M,702,321-5173,SPARKS,NV,89441,S,Y,25000,0.0,0,0,0
8892,Anker,Jelonek,M,864,992-7894,EASLEY,SC,29642,M,N,85000,7.0,0,6600,0
8896,Anker,Merseguer,M,971,632-4532,PORTLAND,OR,97272,M,Y,20000,9.0,0,38,159
8898,Anmol,Mandoiu,M,802,465-2545,CHARLOTTE,VT,5445,M,N,40000,3.800944,0,6600,0
8899,Anmol,Tarditi,M,515,358-5767,HAVELOCK,IA,50546,S,N,35000,5.567322,40,0,0
8900,Anmol,Rajcani,M,435,163-4872,SALT LAKE CITY,UT,84165,S,Y,90000,7.0,2475,0,2475
8902,Anmol,Lung,M,302,753-1698,WILMINGTON,DE,19896,S,Y,65000,5.95,110,0,110
8903,Anmol,McCain,M,603,168-1912,CANAAN,NH,3741,M,Y,35000,0.0,0,0,0
8904,Anmol,Calvi,M,939,383-3615,MAUNABO,PR,707,M,N,10000,0.0,0,0,0
8906,Anmol,Gardarin,M,202,954-2940,WASHINGTON,DC,20405,M,N,5000,4.5,0,2740,0
8912,Anmol,Hepple,M,402,321-7335,OMAHA,NE,68155,S,N,80000,6.84,103,0,0
8916,Ann,Ramiller,F,605,710-6104,DIMOCK,SD,57331,M,N,55000,0.0,0,0,0
8917,Ann,McKinlay,F,302,616-2150,WILMINGTON,DE,19898,M,N,35000,4.245455,0,220,0
8918,Ann,Perri,F,601,741-5208,SUMNER,MS,38957,S,Y,60000,5.0,6000,0,1500
8920,Ann,Gilchrist,F,561,615-2198,MIAMI,FL,33156,M,Y,30000,0.0,0,0,0
8933,Ann,Fucik,F,479,778-7595,MC NEIL,AR,71752,M,N,15000,3.773037,0,40,0
8934,Ann,Pierre,F,413,467-3036,HAVERHILL,MA,1832,M,N,70000,5.3,0,7150,0
8935,Ann,DiPasquo,F,443,975-8182,BALDWIN,MD,21013,M,N,10000,4.75,0,4800,0
8940,Anna,Spieker,F,662,897-2896,VERONA,MS,38879,S,N,45000,5.0,6000,0,0
8941,Anna,Molenkamp,F,316,138-4071,GREELEY,KS,66033,M,Y,5000,3.5,0,4500,2250
8943,Anna,Rekhter,F,406,222-1103,ALDER,MT,59710,S,N,95000,6.9,1900,0,0
8945,Anna,Sanella,F,315,808-9436,SCHENECTADY,NY,12304,M,Y,15000,4.040549,0,0,1000
